loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1368,4.182356357574463,3.3888888888888893e-06,1.6612200435729847,15250,,,,,,,,,
3.1734,14.962871551513672,3.33442265795207e-06,1.6666666666666665,15300,,,,,,,,,
3.1618,5.127681255340576,3.2799564270152508e-06,1.6721132897603486,15350,,,,,,,,,
3.0133,4.185823917388916,3.2254901960784317e-06,1.6775599128540306,15400,,,,,,,,,
3.1084,7.763304710388184,3.1710239651416123e-06,1.6830065359477124,15450,,,,,,,,,
3.0225,3.716932773590088,3.1165577342047932e-06,1.6884531590413943,15500,,,,,,,,,
3.1262,5.462912082672119,3.062091503267974e-06,1.6938997821350763,15550,,,,,,,,,
3.0976,5.979182720184326,3.007625272331155e-06,1.6993464052287581,15600,,,,,,,,,
3.1736,5.192979335784912,2.9531590413943357e-06,1.70479302832244,15650,,,,,,,,,
3.1093,8.716909408569336,2.8986928104575166e-06,1.710239651416122,15700,,,,,,,,,
3.0695,22.520370483398438,2.8442265795206976e-06,1.715686274509804,15750,,,,,,,,,
3.0522,14.470054626464844,2.789760348583878e-06,1.7211328976034859,15800,,,,,,,,,
3.0663,0.0,2.7352941176470595e-06,1.7265795206971677,15850,,,,,,,,,
3.2004,36.57747268676758,2.68082788671024e-06,1.7320261437908497,15900,,,,,,,,,
3.1264,12.292937278747559,2.6263616557734206e-06,1.7374727668845316,15950,,,,,,,,,
3.1895,6.5558061599731445,2.571895424836601e-06,1.7429193899782134,16000,,,,,,,,,
3.1659,5.315509796142578,2.5174291938997825e-06,1.7483660130718954,16050,,,,,,,,,
3.1115,4.280796527862549,2.462962962962963e-06,1.7538126361655775,16100,,,,,,,,,
3.0828,4.0366058349609375,2.408496732026144e-06,1.7592592592592593,16150,,,,,,,,,
3.1871,4.827701091766357,2.3540305010893245e-06,1.7647058823529411,16200,,,,,,,,,
3.1325,5.131892681121826,2.2995642701525055e-06,1.7701525054466232,16250,,,,,,,,,
3.2575,3.8435990810394287,2.2450980392156864e-06,1.775599128540305,16300,,,,,,,,,
2.9902,4.006115436553955,2.190631808278867e-06,1.7810457516339868,16350,,,,,,,,,
3.0715,5.552995204925537,2.136165577342048e-06,1.7864923747276689,16400,,,,,,,,,
2.9994,6.428846836090088,2.081699346405229e-06,1.791938997821351,16450,,,,,,,,,
3.258,5.332360744476318,2.02723311546841e-06,1.7973856209150327,16500,,,,,,,,,
3.0345,7.073117733001709,1.9727668845315904e-06,1.8028322440087146,16550,,,,,,,,,
3.1508,4.251025676727295,1.9183006535947713e-06,1.8082788671023966,16600,,,,,,,,,
3.1786,4.465882301330566,1.863834422657952e-06,1.8137254901960784,16650,,,,,,,,,
3.1157,11.756720542907715,1.809368191721133e-06,1.8191721132897603,16700,,,,,,,,,
3.1942,8.985490798950195,1.7549019607843138e-06,1.8246187363834423,16750,,,,,,,,,
3.0659,5.27466344833374,1.7004357298474948e-06,1.8300653594771243,16800,,,,,,,,,
3.1165,6.6146697998046875,1.6459694989106755e-06,1.835511982570806,16850,,,,,,,,,
3.1274,14.741301536560059,1.5915032679738562e-06,1.840958605664488,16900,,,,,,,,,
2.9876,3.718855619430542,1.5370370370370372e-06,1.84640522875817,16950,,,,,,,,,
3.0853,5.865835189819336,1.4825708061002182e-06,1.8518518518518519,17000,,,,,,,,,
3.0615,7.571885585784912,1.4281045751633987e-06,1.8572984749455337,17050,,,,,,,,,
3.2027,15.26728343963623,1.3736383442265797e-06,1.8627450980392157,17100,,,,,,,,,
3.0685,6.004579067230225,1.3191721132897606e-06,1.8681917211328976,17150,,,,,,,,,
3.053,4.317023754119873,1.2647058823529412e-06,1.8736383442265794,17200,,,,,,,,,
3.0107,4.914338111877441,1.2102396514161221e-06,1.8790849673202614,17250,,,,,,,,,
3.1172,5.297329902648926,1.1557734204793029e-06,1.8845315904139435,17300,,,,,,,,,
3.0614,6.412641525268555,1.1013071895424838e-06,1.8899782135076253,17350,,,,,,,,,
3.0585,7.520967960357666,1.0468409586056646e-06,1.8954248366013071,17400,,,,,,,,,
2.9469,7.517197608947754,9.923747276688455e-07,1.9008714596949892,17450,,,,,,,,,
3.1193,7.030316352844238,9.379084967320263e-07,1.906318082788671,17500,,,,,,,,,
3.0186,5.167758941650391,8.83442265795207e-07,1.9117647058823528,17550,,,,,,,,,
2.9767,7.292385101318359,8.28976034858388e-07,1.9172113289760349,17600,,,,,,,,,
3.108,7.895097732543945,7.745098039215687e-07,1.922657952069717,17650,,,,,,,,,
3.0851,4.319549560546875,7.200435729847495e-07,1.9281045751633987,17700,,,,,,,,,
3.061,7.311167240142822,6.655773420479303e-07,1.9335511982570806,17750,,,,,,,,,
3.0297,11.616683959960938,6.111111111111112e-07,1.9389978213507626,17800,,,,,,,,,
3.1575,4.854373455047607,5.56644880174292e-07,1.9444444444444444,17850,,,,,,,,,
2.9328,9.2495698928833,5.021786492374728e-07,1.9498910675381262,17900,,,,,,,,,
3.1547,3.9862759113311768,4.477124183006536e-07,1.9553376906318083,17950,,,,,,,,,
3.0096,5.814204692840576,3.932461873638344e-07,1.9607843137254903,18000,,,,,,,,,
3.0839,5.767874717712402,3.3877995642701527e-07,1.9662309368191722,18050,,,,,,,,,
3.0728,5.263197422027588,2.843137254901961e-07,1.971677559912854,18100,,,,,,,,,
3.0479,3.7847206592559814,2.2984749455337692e-07,1.977124183006536,18150,,,,,,,,,
3.0599,6.075012683868408,1.7538126361655775e-07,1.9825708061002179,18200,,,,,,,,,
3.0018,4.303817272186279,1.2091503267973857e-07,1.9880174291938997,18250,,,,,,,,,
3.0031,12.447072982788086,6.64488017429194e-08,1.9934640522875817,18300,,,,,,,,,
3.0179,9.828721046447754,1.1982570806100218e-08,1.9989106753812638,18350,,,,,,,,,
,,,2.0,18360,3.302290201187134,44.7599,84.004,21.001,,,,,
,,,2.0,18360,,,,,3474.8511,21.134,5.284,4797060415488000.0,3.220186026371642
,,,2.0,18360,3.302290201187134,41.2555,91.139,22.785,,,,,
